sample_id,sample_name,latitude,longitude,loc_prec,qgis_geom,datum,depth,material,rock_name,protolith,sample_description,density,comments,qap_name,sia_scheme,frost_class1,frost_class2,frost_class3,quartz,feldspar,lithics,facies,texture,p_velocity,density_model,heat_production,heat_production_mass,ref_id,iso_id,comp_id,major_id,trace_id,rgroup_id,age_id,method_id,country_id,age_min,age,age_max,age_sd,time_period_min,time_period,time_period_max,age_method,mg_number,fe_number,mali,asi,maficity,cia,wip,spar,qtzindex,r1,r2,rock_type,rb87_sr86,rb87_sr87,sr87_sr86,nd143_nd144,sm147_nd144,lu176_hf177,hf176_hf177,re187_os186,re187_os188,os187_os188,pb206_pb204,pb207_pb204,pb208_pb204,th232_pb204,th232_u238,u238_pb204,epsilon_hf,epsilon_nd,epsilon_sr,sio2,tio2,al2o3,cr2o3,fe2o3,fe2o3_tot,feo,feo_tot,mgo,cao,mno,nio,k2o,na2o,sro,p2o5,h2o_plus,h2o_minus,h2o_tot,co2,so3,bao,caco3,mgco3,loi,f_ppm,cl_ppm,br_ppm,i_ppm,h_ppm,c_ppm,n_ppm,p_ppm,s_ppm,al_ppm,as_ppm,ag_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,ca_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nd_ppm,ni_ppm,nb_ppm,os_ppm,pa_ppm,pb_ppm,pd_ppm,pm_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,w_ppm,v_ppm,u_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,rock_group,rock_origin,rock_facies,country,method,author,title,journal,year,doi,bibtex,data_source
1732,st-12,35.598902,140.218235,,0101000020e6100000f67af7c7fb86614027c11bd2a8cc4140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000231313,17991,81475,648956,636149,153137,88,43320,2241,102,,,,,,,,,,,-0.22,5.929646295,,85.56924903,17.55134538,-0.028193138,,,0.617575506,,,,,,,,,,,,,,,,,,,,,,0.99,20.05,,,,,,1.76,1.28,0.17,,0.46,0.6,,0.18,,,,,,,,,,,,,,,,,,0.12,,7.7,,,,160,0.94,0.26,,0.25,29,30,40,3.01,127,,,,,21,,,3.48,0.07,,0.082,,,14,20,,,,0.96,,,36,3.22,,,15,,,,,22,,,,0.37,,,,,1.56,82,,,,4.24,,0.27,,,303,1.15,19,,106,86,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1733,st-13,35.408801,139.462074,,0101000020e61000009fca694fc96e61403ac9569753b44140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000129278,17991,81475,645806,636190,152950,88,43320,2241,102,,,,,,,,,,,-2.41,1.854846959,,64.97185263,31.20709597,-0.091484132,,,0.866418282,,,,,,,,,,,,,,,,,,,,,,1.03,15.81,,,,,,2.78,3.91,0.16,,0.34,1.16,,0.36,,,,,,,,,,,,,,,,,,0.1,,4.5,,,,,0.6,,,0.43,18,31,43,1.22,139,,,,,18,,,2.29,0.08,,0.072,,,9,9,,,,0.69,,,40,2.24,,,15,,,,,10,,,,0.73,,,,,1.46,190,,,,1.84,,0.15,,,274,0.76,17,,95,69,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1734,st-15,35.445976,140.067443,,0101000020e610000003eb387e288261408466d7bd15b94140,wgs84,,,core sample_ volcanic ash soils,,,,,,,,,,,,,,,,,,0.000250316,17991,81475,648936,636154,153201,88,43320,2241,102,,,,,,,,,,,-0.23,5.394300501,,84.36107281,17.5113471,-0.02798789,,,0.570568545,,,,,,,,,,,,,,,,,,,,,,1,18.12,,,,,,1.36,1.38,0.19,,0.49,0.66,,0.32,,,,,,,,,,,,,,,,,,0.13,,7.8,,,,189,0.85,0.29,,0.38,29,31,44,2.98,133,,,,,21,,,2.51,0.1,,0.079,,,16,20,,,,0.91,,,35,2.52,,,17,,,,,24,,,,0.45,,,,,1.57,96,,,,5.06,,0.3,,,299,1.12,20,,120,55,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1735,kawagoe,35.909,139.385,,0101000020e6100000b81e85eb516c61403108ac1c5af44140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.000410587,17991,81475,650408,636294,152714,88,43320,2241,102,,,,,,,,,,,0.66,4.031388355,,80.12477015,28.35141061,-0.026065969,,,0.604192516,,,,,,,,,,,,,,,,,,,,,,1.12,17.17,,,,,,2.37,1.4,0.2,,1.02,1.04,,0.46,,,,,,,,,,,,,,,,,,0.07,,10.4,,,,341,1.51,0.38,,0.5,43,34,112,3.93,99,,,,,21,,,2.14,0.16,,0.085,,,22,31,,,,1.08,,,91,5.53,,,28,,,,,44,,,,0.85,,,,,2.65,85,,,,6.26,,0.39,,,248,2.32,18,,148,70,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1736,22nd,41.06666667,141.0666667,,0101000020e61000006f07342222a261400db18f8888884440,wgs84,0.42,,silt,,,,,,,,,,,,,,,,,,,15988,81475,666061,661994,771361,88,43320,4187,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sedimentary,clastic,,jp,inaa,"honda, t.; kimura, k.","distribution and behavior of major and trace elements in tokyo bay, mutsu bay and funka bay marine sediments.",bull. soc. sea water sci. jpn.,2003,,,dodai
1737,3,35.598901,139.886854,,0101000020e610000075caa31b617c61405645b8c9a8cc4140,wgs84,,,very fine silt,,,,,,,,,,,,,,,,,,0.000373249,17991,81475,655280,635616,456399,88,43320,2241,102,,,,,,,,,,,3.88,,,,65.30902066,-0.11582516,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,3.38,1.83,0.09,,1.81,3.9,,0.18,,,,,,,,,,,,,,,,,,,,,,,,254,1.26,1,,0.95,27,16,155,5.3,92,,,,,17,,,1.53,,,,,,15,56,,,,4.1,,,57,7.3,,,49,,,,,67,,,,0.98,14,,,,7,127,0.68,,,5.1,,0.79,,,123,2,18,,338,54,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1738,ryugasaki,35.903,140.131,,0101000020e6100000d578e92631846140dd24068195f34140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.000368136,17991,81475,650338,635633,152877,88,43320,2241,102,,,,,,,,,,,0.62,2.731247368,,73.19931108,30.92760341,-0.040007132,,,0.599763389,,,,,,,,,,,,,,,,,,,,,,0.68,16.7,,,,,,1.41,1.89,0.12,,1.26,1.25,,0.31,,,,,,,,,,,,,,,,,,0.09,,13.4,,,,343,1.08,0.39,,0.36,33,19,29,4.36,66,,,,,18,,,2.5,0.14,,0.069,,,16,24,,,,1.05,,,24,4.74,,,28,,,,,49,,,,1.02,,,,,2.44,125,,,,5.93,,0.44,,,172,1.89,18,,125,66,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1739,tokyo seihokubu,35.738,139.64,,0101000020e610000014ae47e17a7461405839b4c876de4140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.00034574,17991,81475,649016,636200,153138,88,43320,2241,102,,,,,,,,,,,-0.19,4.652287637,,82.30804828,24.48595746,-0.027828889,,,0.655198749,,,,,,,,,,,,,,,,,,,,,,1.04,18.33,,,,,,2.12,1.78,0.17,,0.76,0.83,,0.62,,,,,,,,,,,,,,,,,,0.12,,11.5,,,,252,1,0.43,,0.64,31,33,66,3.37,152,,,,,21,,,2.4,0.26,,0.093,,,16,18,,,,1.46,,,51,4.39,,,64,,,,,32,,,,2.01,,,,,4.15,88,,,,4.95,,0.31,,,273,2.07,17,,221,83,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1740,tokyo tohokubu,35.74,139.888,,0101000020e610000023dbf97e6a7c61401f85eb51b8de4140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.000355836,17991,81475,649938,635917,152955,88,43320,2241,102,,,,,,,,,,,0.37,2.980023038,,74.8745173,31.35688203,-0.038663423,,,0.626852487,,,,,,,,,,,,,,,,,,,,,,0.82,16.36,,,,,,1.81,2.02,0.14,,1.12,1.27,,0.62,,,,,,,,,,,,,,,,,,0.1,,11.9,,,,328,1.05,0.54,,0.53,33,24,61,4,207,,,,,19,,,2.35,0.41,,0.083,,,17,23,,,,1.74,,,41,5.19,,,64,,,,,45,,,,2.22,,,,,10.43,121,,,,5.31,,0.34,,,201,1.97,16,,255,81,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1741,tokyo seinanbu,35.579,139.634,,0101000020e61000003f355eba49746140273108ac1cca4140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.000260641,17991,81475,648712,636225,152954,88,43320,2241,102,,,,,,,,,,,-0.39,3.244805039,,76.44179201,27.08881636,-0.046440737,,,0.687088011,,,,,,,,,,,,,,,,,,,,,,1.06,18.4,,,,,,1.7,2.26,0.16,,0.82,1.05,,0.44,,,,,,,,,,,,,,,,,,0.1,,11.4,,,,309,0.88,0.5,,0.55,30,28,65,3.03,170,,,,,19,,,1.88,0.23,,0.091,,,14,18,,,,2.5,,,44,4.08,,,67,,,,,35,,,,1.51,,,,,5.6,123,,,,4.31,,0.3,,,271,1.33,18,,204,72,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1742,chiba,35.583,140.148,,0101000020e6100000dbf97e6abc846140b4c876be9fca4140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.00023351,17991,81475,649178,635862,152800,88,43320,2241,102,,,,,,,,,,,-0.09,3.090242604,,75.55157244,26.42273278,-0.046619698,,,0.641835151,,,,,,,,,,,,,,,,,,,,,,0.79,17.98,,,,,,1.45,2.03,0.13,,0.87,1.07,,0.24,,,,,,,,,,,,,,,,,,0.08,,7.6,,,,261,0.9,0.29,,0.29,26,24,35,2.56,88,,,,,18,,,2.41,0.18,,0.073,,,13,20,,,,0.79,,,28,3.04,,,27,,,,,29,,,,0.84,,,,,3.39,140,,,,3.64,,0.27,,,227,1.21,15,,131,64,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1743,fujisawa,35.411,139.376,,0101000020e610000079e92631086c6140f853e3a59bb44140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.000176343,17991,81475,646902,636211,152709,88,43320,2241,102,,,,,,,,,,,-1.64,2.113342499,,67.88018022,31.19666177,-0.081647628,,,0.811641856,,,,,,,,,,,,,,,,,,,,,,1.05,16.85,,,,,,2.3,3.43,0.15,,0.53,1.26,,0.38,,,,,,,,,,,,,,,,,,0.07,,5.7,,,,,0.73,,,0.37,22,32,48,1.92,135,,,,,20,,,2.29,0.14,,0.079,,,11,14,,,,0.8,,,38,2.98,,,20,,,,,18,,,,0.73,,,,,1.89,195,,,,2.46,,0.16,,,283,1.03,19,,131,72,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1744,anesaki,35.418,140.132,,0101000020e61000004e621058398461402fdd240681b54140,wgs84,,,surface sample_ volcanic ash soils and alluvial soils,,,,,,,,,,,,,,,,,,0.000310238,17991,81475,650064,635845,152713,88,43320,2241,102,,,,,,,,,,,0.45,2.737020338,,73.24071293,30.50199045,-0.050672789,,,0.622980318,,,,,,,,,,,,,,,,,,,,,,0.78,17.35,,,,,,1.47,1.96,0.13,,1.05,1.36,,0.25,,,,,,,,,,,,,,,,,,0.07,,8.3,,,,278,0.89,0.21,,0.28,28,21,33,2.81,69,,,,,19,,,2.39,0.09,,0.062,,,14,23,,,,0.89,,,25,3.56,,,17,,,,,38,,,,0.55,,,,,1.66,143,,,,5.43,,0.3,,,204,1.48,16,,105,50,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1745,1,35.621464,139.949393,,0101000020e6100000a4c16d6d617e614018d2e1218ccf4140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000338151,17991,81475,650011,635551,449757,88,43320,2241,102,,,,,,,,,,,0.41,,,,59.65261989,-0.133770638,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,3.21,4.09,0.09,,1.52,2.98,,0.13,,,,,,,,,,,,,,,,,,,,,,,,232,1.05,0.41,,0.2,27,15,80,3.7,51,,,,,15,,,1.43,,,,,,14,51,,,,2.2,,,38,6,,,23,,,,,51,,,,0.53,15,,,,2.4,188,0.56,,,4.8,,0.49,,,119,1.8,16,,115,52,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1746,4,35.599547,139.940697,,0101000020e6100000404e98301a7e61401cb5c2f4bdcc4140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000448214,17991,81475,652443,635658,451681,88,43320,2241,102,,,,,,,,,,,1.94,,,,67.28617496,-0.145053482,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,3.38,3.51,0.1,,1.68,3.77,,0.15,,,,,,,,,,,,,,,,,,,,,,,,239,1.18,0.78,,0.68,29,16,115,4.9,69,,,,,16,,,1.55,,,,,,15,58,,,,4.5,,,48,6.6,,,38,,,,,65,,,,0.81,16,,,,5.2,177,0.61,,,5.2,,0.66,,,123,2.8,19,,272,55,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1747,5,35.598811,139.98851,,0101000020e61000009b38b9dfa17f614016bebed6a5cc4140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000344183,17991,81475,654926,635475,444977,88,43320,2241,102,,,,,,,,,,,3.62,,,,73.9849923,-0.161921488,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,3.31,2.78,0.09,,1.69,4.71,,0.16,,,,,,,,,,,,,,,,,,,,,,,,217,1.03,0.73,,0.66,22,14,94,4.1,61,,,,,14,,,1.38,,,,,,12,55,,,,5.1,,,43,5.9,,,35,,,,,48,,,,0.73,13,,,,4.9,153,0.55,,,4.1,,0.73,,,118,2,16,,263,49,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1748,6,35.598939,140.033583,,0101000020e610000073d6a71c1381614044a67c08aacc4140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000356512,17991,81475,649581,635711,452524,88,43320,2241,102,,,,,,,,,,,0.16,,,,64.05009738,-0.147708248,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,3.36,4.63,0.09,,1.61,3.18,,0.14,,,,,,,,,,,,,,,,,,,,,,,,241,1.08,0.29,,0.15,24,16,75,3.8,47,,,,,16,,,1.61,,,,,,12,59,,,,3.6,,,37,6.2,,,17,,,,,44,,,,0.51,16,,,,2.3,214,0.57,,,4.3,,0.5,,,139,2.1,17,,95,58,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1749,7,35.553637,139.845921,,0101000020e6100000fdbfeac8117b6140836dc493ddc64140,wgs84,,,very fine silt,,,,,,,,,,,,,,,,,,0.000324645,17991,81475,657200,635474,446685,88,43320,2241,102,,,,,,,,,,,5.18,,,,69.54158985,-0.123569866,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,3.31,1.19,0.1,,1.85,4.52,,0.18,,,,,,,,,,,,,,,,,,,,,,,,222,1.22,1.4,,1.01,19,15,125,4.6,130,,,,,15,,,1.36,,,,,,11,57,,,,3.5,,,49,6.3,,,70,,,,,59,,,,0.98,11,,,,6.3,102,0.61,,,3.9,,0.81,,,116,1.8,14,,358,48,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1750,8,35.553923,139.884614,,0101000020e6100000aef204c24e7c614048c0e8f2e6c64140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000283205,17991,81475,657271,635494,433732,88,43320,2241,102,,,,,,,,,,,5.22,,,,72.67235851,-0.146515235,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,3.24,1.43,0.09,,1.67,4.98,,0.18,,,,,,,,,,,,,,,,,,,,,,,,187,1.08,1.22,,1.1,17,14,119,4.2,88,,,,,14,,,1.31,,,,,,10,53,,,,4,,,47,5.5,,,53,,,,,51,,,,0.77,11,,,,6.7,103,0.54,,,3.6,,0.86,,,108,1.5,14,,385,47,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1751,9,35.570636,139.93943,,0101000020e610000033dc80cf0f7e6140cbf5b6990ac94140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000436245,17991,81475,654650,635445,446682,88,43320,2241,102,,,,,,,,,,,3.4,,,,61.20788208,-0.110769611,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,3.29,1.87,0.09,,1.67,3.6,,0.14,,,,,,,,,,,,,,,,,,,,,,,,222,1.13,0.77,,0.59,20,14,109,4.4,65,,,,,15,,,1.33,,,,,,12,62,,,,5.3,,,45,5.7,,,35,,,,,56,,,,0.78,13,,,,3.8,118,0.53,,,4,,0.57,,,118,3,14,,235,47,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1752,10,35.55337,139.988913,,0101000020e6100000db32e02ca57f6140344b02d4d4c64140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000354494,17991,81475,655562,635315,435995,88,43320,2241,102,,,,,,,,,,,4.08,,,,62.91328485,-0.118721276,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,3.15,1.51,0.08,,1.59,4,,0.15,,,,,,,,,,,,,,,,,,,,,,,,194,1.05,0.85,,0.86,17,14,101,4.1,68,,,,,14,,,1.3,,,,,,10,56,,,,7.1,,,43,5.1,,,38,,,,,51,,,,0.74,12,,,,4.6,106,0.49,,,3.5,,0.73,,,119,2.3,13,,295,45,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1753,11,35.553545,140.028984,,0101000020e61000006f83da6fed806140a2ee0390dac64140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000373494,17991,81475,654038,635416,437152,88,43320,2241,102,,,,,,,,,,,2.97,,,,59.85490646,-0.119281737,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,3.04,2.14,0.08,,1.5,3.61,,0.15,,,,,,,,,,,,,,,,,,,,,,,,198,1.01,0.74,,0.68,18,14,84,3.6,62,,,,,14,,,1.38,,,,,,10,55,,,,5.6,,,40,5,,,30,,,,,44,,,,0.67,13,,,,4.7,128,0.47,,,3.6,,0.67,,,129,2.5,14,,237,49,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1754,12,35.510413,139.819549,,0101000020e6100000060fd3be397a6140043a933655c14140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000293485,17991,81475,655943,635316,443223,88,43320,2241,102,,,,,,,,,,,4.35,,,,68.3587003,-0.130394397,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,3.2,1.76,0.12,,1.76,4.35,,0.17,,,,,,,,,,,,,,,,,,,,,,,,211,1.14,1.11,,0.94,19,14,101,4.2,74,,,,,14,,,1.26,,,,,,11,58,,,,4.1,,,39,5.3,,,44,,,,,53,,,,0.84,12,,,,5.9,118,0.53,,,3.9,,0.72,,,120,1.5,13,,292,44,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1755,13,35.507976,139.881014,,0101000020e61000002eaa4544317c61409293895b05c14140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000239427,17991,81475,656548,635241,433077,88,43320,2241,102,,,,,,,,,,,4.77,,,,72.25376153,-0.147593642,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,3.35,1.72,0.13,,1.65,4.84,,0.18,,,,,,,,,,,,,,,,,,,,,,,,185,1.02,1.18,,1.27,17,14,107,3.8,74,,,,,13,,,1.27,,,,,,10,55,,,,3.8,,,40,4.8,,,50,,,,,51,,,,0.82,12,,,,6.3,117,0.47,,,3.4,,0.84,,,121,1.1,12,,370,45,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1756,14,35.524252,139.937442,,0101000020e6100000b37c5d86ff7d6140696e85b01ac34140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000410103,17991,81475,655413,635446,437457,88,43320,2241,102,,,,,,,,,,,3.97,,,,66.73166779,-0.128359111,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,3.35,1.88,0.1,,1.69,4.16,,0.15,,,,,,,,,,,,,,,,,,,,,,,,199,1.09,0.78,,0.69,18,14,97,4,63,,,,,14,,,1.27,,,,,,10,62,,,,6.8,,,43,5.5,,,45,,,,,51,,,,0.71,12,,,,4.4,119,0.54,,,3.7,,0.71,,,116,2.8,13,,263,44,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
1757,15,35.513235,139.985775,,0101000020e6100000dc4603788b7f6140cf143aafb1c14140,wgs84,,,fine silt,,,,,,,,,,,,,,,,,,0.000388569,17991,81475,654984,635635,436272,88,43320,2241,102,,,,,,,,,,,3.67,,,,68.53891386,-0.145006335,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,3.39,2.25,0.09,,1.54,4.38,,0.16,,,,,,,,,,,,,,,,,,,,,,,,195,1.03,0.78,,0.68,18,15,90,3.3,65,,,,,14,,,1.38,,,,,,10,53,,,,5.6,,,39,4.9,,,38,,,,,35,,,,0.65,14,,,,4.5,138,0.48,,,3.4,,0.64,,,134,2.7,13,,273,49,sedimentary,clastic,,jp,icp-aes; icp-ms,"terashima, s.; imai, n.; tachibana, y.; okai, t.; mikoshiba (ujiie), m.; ohta, a.; kubota, r.","chemical composition and background evaluation of soils and stream sediments from kanto district, and marine sediments from tokyo bay.",bull. geol. surv. japan,2007,,,dodai
